City,Marital_Total_Pop,Never_Married,Married,Divorced,Widowed,Pct_Married,Pct_Divorced,Pct_Never_Married,Pct_Widowed,Ever_Married_Pop,Pct_Divorced_Ever_Married
Bursa,2303469,548025,1528028,92142,135274,0.663359480852575,0.040001406574171394,0.23791290440635407,0.05872620816689958,1755444,0.05248928476214564
Çanakkale,449213,106513,288557,18684,35459,0.642361196136354,0.041592741082738034,0.23711023501100814,0.0789358277698998,342700,0.05451998832798366
Çankırı,173771,39064,116903,4589,13215,0.672741711793107,0.026408318994538788,0.22480160671228225,0.07604836250007194,134707,0.034066529579012225
Çorum,421978,90678,285064,12380,33856,0.6755423268511629,0.029338022361355333,0.21488797994208228,0.08023167084539952,331300,0.0373679444612134
Denizli,812023,187796,534733,37684,51810,0.658519524693266,0.04640755249543424,0.23126931133724044,0.06380361147405923,624227,0.060369064458922796
Diyarbakır,1152283,426402,672543,13062,40276,0.5836613054258373,0.011335756927768613,0.37004971868889847,0.03495321895749569,725881,0.01799468507923475
Edirne,346715,86902,217672,13770,28371,0.6278124684539175,0.039715616572689384,0.2506439006100111,0.08182801436338202,259813,0.05299965744593227
Elazığ,458924,141471,280729,10454,26270,0.6117113073188589,0.022779370876223514,0.3082667282600169,0.05724259354490068,317453,0.03293085905630125
Erzincan,188397,57846,112788,5050,12713,0.5986719533750537,0.02680509774571782,0.3070431057819392,0.06747984309728923,130551,0.03868220082573094
Erzurum,565601,185954,339246,7397,33004,0.5997973836679921,0.013078123977857181,0.3287724031605319,0.058352089193618825,379647,0.01948388898107979
Eskişehir,700497,182880,435520,34151,47946,0.621730000271236,0.048752528561863934,0.26107178189199953,0.06844568927490054,517617,0.06597735391225559
Gaziantep,1352125,381802,881731,34788,53804,0.6521076083941943,0.025728390496440788,0.28237182213182954,0.03979217897753536,970323,0.03585197918631219
Giresun,374697,93277,237193,11779,32448,0.6330261517973189,0.031436067008809784,0.24893981003317348,0.08659797116069784,281420,0.041855589510340414
Gümüşhane,131586,42527,78510,2254,8295,0.5966440198805344,0.017129481859772318,0.32318787712978586,0.06303862112990744,89059,0.025309064777282477
Hakkari,202462,99292,96957,891,5322,0.4788898657525857,0.004400825833983661,0.49042289417273366,0.02628641424069702,103170,0.008636231462634487
Hatay,1152072,322649,740837,34120,54466,0.6430474831434146,0.029616204542771633,0.2800597532098688,0.04727655910394489,829423,0.04113703140617031
Isparta,353945,94776,224492,11110,23567,0.6342567348034299,0.031389057621946916,0.26777041630761844,0.06658379126700475,259169,0.04286778125470253
Mersin,1368943,366289,863530,66375,72749,0.630800551958701,0.04848631389327386,0.2675706731397874,0.053142461008237746,1002654,0.06619930703911818
İstanbul,11363994,3333524,6959029,566572,504869,0.6123752793252091,0.049856766907831876,0.2933408799758254,0.04442707379113364,8030470,0.0705527820912101
İzmir,3479458,870001,2163991,232704,212762,0.6219333585863086,0.06687938178877285,0.2500392302479294,0.061148029376989176,2609457,0.08917717364187262
Kars,208430,68656,125942,2480,11352,0.6042412320683203,0.011898479105694958,0.3293959602744327,0.05446432855155208,139774,0.017742927869274686
Kastamonu,316122,72001,205700,9125,29296,0.6506981481832963,0.028865438027090806,0.22776333187819892,0.09267308191141395,244121,0.037379004673911705
Kayseri,1036857,260501,685378,34303,56675,0.6610149712062512,0.033083636412735797,0.2512410100910733,0.05466038228993969,776356,0.04418462664035571
Kırklareli,303048,75874,191042,12629,23503,0.6304017845357831,0.04167326628124918,0.25036957841662044,0.07755537076634725,227174,0.055591749055789834
Kırşehir,186751,47088,120387,6118,13158,0.644639118398295,0.03276019940990945,0.2521432281487114,0.07045745404308411,139663,0.043805445966361885
Kocaeli,1448925,375715,952170,51806,69234,0.6571561675034939,0.03575478371896406,0.25930603723450146,0.04778301154304053,1073210,0.04827200641067452
Konya,1656036,413544,1098212,51869,92411,0.6631570811262557,0.03132117900818581,0.24971920900270284,0.05580253086285564,1242492,0.04174594283102024
Kütahya,467141,104062,312556,14077,36446,0.6690827822862905,0.030134370564775945,0.22276357673593197,0.07801927041300165,363079,0.03877117652081227
Malatya,608133,176732,380575,15959,34867,0.6258088280030849,0.026242614691194197,0.29061405975337634,0.05733449755234463,431401,0.03699342375191527
Manisa,1130232,256835,754427,41503,77467,0.6674974695460755,0.03672077945059068,0.22724095583915516,0.06854079516417869,873397,0.04751905490859254
Kahramanmaraş,814316,213311,544615,19846,36544,0.6688005639088511,0.02437137425765919,0.2619511344490345,0.04487692738445517,601005,0.033021355895541636
Mardin,542751,208919,308864,4877,20091,0.5690712684085336,0.008985704310079575,0.38492605264660956,0.037016974634777274,333832,0.01460914471949963
Muğla,774307,179702,499769,50758,44078,0.6454403744251311,0.06555281044856885,0.23208107378597895,0.056925741340321086,594605,0.0853642333986428
Muş,264542,96220,156956,1529,9837,0.5933122150735989,0.005779800560969525,0.3637229627053549,0.03718502166007666,168322,0.009083779898052542
Nevşehir,229803,52683,153138,8255,15727,0.6663881672563021,0.035922072383737375,0.22925288181616427,0.06843687854379621,177120,0.04660682023486901
Niğde,275613,72514,178065,8035,16999,0.6460689444982639,0.029153196692463707,0.26310079713221074,0.061677061677061676,203099,0.03956198701126052
Ordu,619268,142450,414519,16242,46057,0.6693693199067285,0.026227739847691146,0.2300296479068836,0.07437329233869666,476818,0.034063311368278885
Rize,283353,81014,174024,6676,21639,0.6141597230309896,0.023560717550193573,0.2859119190550303,0.07636764036378652,202339,0.03299413360746074
Sakarya,775293,201902,499075,26575,47741,0.6437243725920394,0.034277363525789604,0.26042025402009306,0.06157800986207795,573391,0.04634708253181511
Samsun,1041574,261411,675452,34614,70097,0.648491609813609,0.03323239635397965,0.25097688690385894,0.06729910692855236,780163,0.0443676513754177
Siirt,216176,85764,121337,1381,7694,0.5612880245725705,0.006388313226260084,0.39673229220635037,0.03559136999481904,130412,0.01058951630218078
Sinop,181198,40148,118864,5811,16375,0.6559895804589455,0.032069890396141235,0.2215697745008223,0.090370754644091,141050,0.04119815668202765
Sivas,507714,140689,319583,11965,35477,0.6294547717809633,0.023566417313684477,0.27710285712034727,0.06987595378500494,367025,0.0325999591308494
Tekirdağ,803375,188577,537438,33582,43778,0.6689752606192625,0.04180115139256262,0.23473097868367823,0.054492609304496654,614798,0.05462281920240469
Tokat,487116,121389,315933,11905,37889,0.6485785726603109,0.024439763834487063,0.2491993693493952,0.07778229415580683,365727,0.032551602698187444
Trabzon,641368,183911,400174,14036,43247,0.6239382070823615,0.02188447194122563,0.28674801362088537,0.06742930735552756,457457,0.030682665255969414
Tunceli,75543,25801,41916,2861,4965,0.5548627933759581,0.03787246998398263,0.34154057953748196,0.06572415710257734,49742,0.0575167866189538
Şanlıurfa,1218394,435080,730400,13531,39383,0.5994776730679895,0.011105602949456415,0.3570930257371589,0.03232369824539517,783314,0.017274043359368017
Uşak,290994,64637,193972,12881,19504,0.666584190739328,0.044265517502079084,0.22212485480800293,0.06702543695059004,226357,0.05690568438351807
Van,733349,266780,436680,4560,25329,0.5954600060816883,0.00621804897804456,0.3637831373602473,0.034538807580019884,466569,0.009773474019919882
Yozgat,327744,79703,215513,8463,24065,0.6575650507713338,0.025821983011130638,0.24318675551650068,0.07342621070103496,248041,0.03411935929947065
Zonguldak,487838,119014,314459,19976,34389,0.6445971818513523,0.04094801962946716,0.24396213497103547,0.07049266354814508,368824,0.05416133440340108
Aksaray,298858,75247,196432,10723,16456,0.6572753615429401,0.03587991621438944,0.251781782652631,0.05506293959003942,223611,0.04795381264785722
Bayburt,64776,21603,38206,865,4102,0.5898172162529332,0.013353711251080647,0.33350314931456093,0.06332592318142521,43173,0.020035670442174507
Karaman,193525,49129,125801,6695,11900,0.6500503810877147,0.034595013564139,0.25386384188089395,0.061490763467252296,144396,0.04636555029225186
Kırıkkale,227451,60355,143343,8515,15238,0.6302148594642363,0.03743663470373839,0.26535385643501236,0.06699464939701298,167096,0.05095873031071959
Batman,391824,156232,219499,3081,13012,0.5601979460165789,0.007863224304789905,0.39873004205970025,0.03320878761893095,235592,0.013077693639851947
Şırnak,329759,151195,167497,1787,9280,0.5079376150461398,0.005419109106953866,0.45850151171006703,0.028141764136839328,178564,0.010007616316838781
Bartın,164637,38167,108163,5592,12715,0.6569786864435091,0.03396563348457515,0.23182516688229257,0.07723051318962323,126470,0.04421601960939353
Ardahan,77406,22520,47983,1158,5745,0.6198873472340646,0.014960080613905899,0.2909335193654239,0.07421905278660569,54886,0.02109827642750428
Iğdır,137615,46542,81827,2884,6362,0.5946081459143262,0.020957017766958543,0.33820441085637465,0.04623042546234059,91073,0.031666904571058384
Yalova,195711,50702,121303,11046,12660,0.6198067558798432,0.05644036359734506,0.25906566314616963,0.06468721737664208,145009,0.07617458226730754
Karabük,201366,58372,121840,6513,14641,0.6050673897281567,0.03234408986621376,0.28988011878867337,0.07270840161695619,142994,0.04554736562373246
Kilis,101064,29878,63355,2255,5576,0.6268799968336896,0.022312593999841684,0.29563444945776934,0.05517295970869944,71186,0.03167757705166746
Osmaniye,390602,106123,255077,10194,19208,0.6530355707344049,0.026098176660641778,0.2716908771588471,0.04917537544610626,284479,0.035833927987654626
Düzce,302399,80619,192070,10540,19170,0.6351542167798174,0.034854612614459705,0.26659810382970844,0.06339306677601447,221780,0.04752457390206511
Adana,1647569,467675,1025164,69718,85012,0.6222282647949797,0.04231567843289113,0.2838576108193344,0.05159844595279469,1179894,0.05908835878477219
Adıyaman,433278,135825,271806,6585,19062,0.6273247199257751,0.015198094525916386,0.31348233697533684,0.043994848572971625,297453,0.022137951205736705
Afyonkarahisar,549871,125271,370926,14797,38877,0.6745691262132391,0.02690994796961469,0.22781888843019543,0.07070203738695076,424600,0.03484926990108337
Ağrı,341378,123050,202927,2081,13320,0.5944349079319698,0.006095881984193475,0.3604508784983215,0.039018331585515174,218328,0.00953153054120406
Amasya,265428,62141,175237,6681,21369,0.6602054041020541,0.025170667751706677,0.2341162198411622,0.08050770830507709,203287,0.032864865928465666
Ankara,4231557,1113288,2706436,203876,207957,0.6395839640113556,0.048179901629589295,0.26309181230454887,0.04914432205450618,3118269,0.06538114575746994
Antalya,1792221,441793,1164364,105640,80424,0.6496765744849547,0.058943623582136354,0.24650587176469865,0.044873930168210285,1350428,0.0782270509793932
Artvin,137340,36109,86630,2897,11704,0.6307703509538372,0.02109363623125091,0.2629168486966652,0.08521916411824669,101231,0.028617715917060978
Aydın,866366,202463,558082,43753,62068,0.6441642446725748,0.05050175099207494,0.23369222707262288,0.0716417772627273,663903,0.06590269964136328
Balıkesir,993113,209544,658886,44524,80159,0.6634552160730954,0.04483276324043689,0.2109971372844782,0.0807148834019895,783569,0.056822053960787114
Bilecik,178468,47817,112474,5809,12368,0.6302194230898537,0.03254925252706368,0.2679303852791537,0.069300939103929,130651,0.04446196355175238
Bingöl,198538,72417,115675,1785,8661,0.5826340549416232,0.008990722179129437,0.3647513322386646,0.04362389064058266,126121,0.014153075221414357
Bitlis,226185,82357,134127,1062,8639,0.5929968830824325,0.004695271569732741,0.3641134469571369,0.03819439839069788,143828,0.007383819562254915
Bolu,245436,63016,157586,7396,17438,0.6420655486562689,0.03013412865268339,0.2567512508352483,0.07104907185579948,182420,0.04054380002192742
Burdur,217048,52108,141056,7058,16826,0.649883896649589,0.03251815266669124,0.24007592790534812,0.0775220227783716,164940,0.04279131805505032
Bursa,2274016,540757,1513130,87055,133074,0.6653998916454413,0.038282492295568724,0.23779823888662174,0.05851937717236818,1733259,0.050226192392481446
Çanakkale,441952,105844,283732,17504,34872,0.6419973209760336,0.039606111070885526,0.2394920715371805,0.07890449641590037,336108,0.05207849857783808
Çankırı,148962,34013,98990,3785,12174,0.6645318940400907,0.025409164753427048,0.228333400464548,0.08172554074193418,114949,0.03292764617352043
Çorum,415070,89157,280609,11792,33512,0.6760522321536127,0.02840966583949695,0.2147999132676416,0.0807381887392488,325913,0.03618143492281683
Denizli,804889,186142,531606,36065,51076,0.6604711954070686,0.04480742065054933,0.23126418673879257,0.06345719720358957,618747,0.058287151291238584
Diyarbakır,1124887,417998,655566,11925,39398,0.5827838707354606,0.01060106481806617,0.3715911020395826,0.035023962406890645,706889,0.01686969241281163
Edirne,343062,85942,216048,13004,28068,0.6297637161795827,0.03790568468673301,0.2505144842623199,0.08181611487136436,257120,0.05057560672059739
Elazığ,448993,139946,273488,9668,25891,0.6091141732721891,0.021532629684649873,0.31168860093587203,0.057664596107288975,309047,0.03128326759360227
Erzincan,183287,58331,108181,4576,12199,0.5902273483662235,0.024966309667352294,0.31824952124264133,0.06655682072378293,124956,0.036620890553474825
Erzurum,556834,183812,333584,6894,32544,0.5990726141004321,0.01238070951127266,0.33010196934813607,0.05844470704015919,373022,0.018481483665842766
Eskişehir,695518,182028,433761,32303,47426,0.6236517243263294,0.04644452048688891,0.26171572842111923,0.06818802676566242,513490,0.06290872266256402
Gaziantep,1335100,378361,871216,32658,52865,0.6525473747284848,0.024461089056999476,0.2833952512920381,0.039596284922477715,956739,0.03413470131352438
Giresun,358881,91497,225258,10862,31264,0.6276676669982529,0.03026629997129968,0.25495080542018106,0.08711522761026635,267384,0.04062322352870778
Gümüşhane,135639,46272,79447,2114,7806,0.5857238699783985,0.015585487949631006,0.34114082232986087,0.05754981974210957,89367,0.023655264247429142
Hakkari,190426,92751,91648,734,5293,0.48127881696827113,0.003854515664877695,0.4870710932330669,0.02779557413378425,97675,0.007514717174302534
Hatay,1124596,313787,725851,31892,53066,0.6454326709324949,0.028358628342978278,0.27902197767020337,0.04718672305432351,810809,0.03933355451160508
Isparta,347841,90952,223214,10419,23256,0.6417127365664197,0.029953340750515322,0.26147578922553694,0.066858133457528,256889,0.04055837346091113
Mersin,1354288,362572,857548,62694,71474,0.6332094798152239,0.04629295984310575,0.2677214890776556,0.05277607126401474,991716,0.06321769538859916
İstanbul,11416443,3318011,7047939,544800,505693,0.6173498172767122,0.04772064293580759,0.2906343946183588,0.04429514516912141,8098432,0.0672722818441891
İzmir,3446934,860898,2154836,221796,209404,0.6251457092012785,0.06434587955557025,0.2497576106766187,0.06075080056653246,2586036,0.08576678746931597
Kars,206117,67516,125151,2167,11283,0.6071842691286987,0.01051344624654929,0.3275615305869967,0.05474075403775525,138601,0.015634807829669337
Kastamonu,306185,69881,199153,8493,28658,0.6504335614089521,0.02773813217499224,0.22823129807142742,0.09359700834462825,236304,0.035940991265488526
Kayseri,1027599,257491,682421,32030,55657,0.6640927054230298,0.031169746175307683,0.2505753703536107,0.05416217804805182,770108,0.04159156897474121
Kırklareli,299286,74936,189352,11697,23301,0.6326791096142151,0.03908301758184479,0.25038257720040363,0.07785529560353642,224350,0.05213728549141965
Kırşehir,181733,45282,117780,5801,12870,0.6480936318665295,0.03192045473304243,0.2491677350838868,0.0708181783165413,136451,0.042513429729353396
